Alcohol,Hepatitis,Measles,Polio,Diphtheria,HIV/AIDS,Y-Intercept,Algo
2.25618689821314,0.040011411688093,-0.808471997780279,2.05481496385941,1.81249328836378,-3.49877834339357,49.75706247918,Batch-Gradient
2.26465582184768,0.025561546376282,-0.811878580749416,2.05264090682766,1.81517797855748,-3.52236947706196,50.1491999988981,Batch-Gradient
2.27292810198595,0.011341120402426,-0.815092240836238,2.05037369325616,1.81774979715808,-3.54540438420199,50.533495757429,Batch-Gradient
2.28100972437236,-0.002650716299003,-0.818120782014565,2.04802082863876,1.82021622832366,-3.56789726046839,50.9101066363236,Batch-Gradient
2.28890643188796,-0.016415012184058,-0.820971706432193,2.04558937942083,1.82258431079054,-3.5898618872932,51.2791863754647,Batch-Gradient
2.29662373626304,-0.029952998315194,-0.823652226660771,2.04308599704866,1.82486066265384,-3.61131164631127,51.6408856361355,Batch-Gradient
2.30416692918489,-0.043266073527378,-0.826169277407635,2.04051694072926,1.82705150480943,-3.63225953319003,51.9953520628151,Batch-Gradient
2.31154109283274,-0.056355790491664,-0.828529526715003,2.03788809896913,1.82916268312866,-3.65271817089148,52.3427303437257,Batch-Gradient
2.31875110986993,-0.069223842626302,-0.830739386670691,2.03520500995693,1.8311996894335,-3.67269982239262,52.6831622701568,Batch-Gradient
2.32580167292199,-0.081872051808158,-0.832805023653298,2.03247288085159,1.83316768133615,-3.69221640288932,53.0167867945932,Batch-Gradient
2.33269729356766,-0.094302356839741,-0.834732368133662,2.02969660603408,1.83507150100371,-3.71127949150763,53.3437400876697,Batch-Gradient
2.33944231086848,-0.106516802629589,-0.836527124053337,2.02688078437799,1.83691569290535,-3.72990034254488,53.664155593977,Batch-Gradient
2.34604089946126,-0.118517530046013,-0.838194777799795,2.02402973559116,1.83870452059637,-3.74808989626234,53.9781640867424,Batch-Gradient
2.35249707723645,-0.13030676640639,-0.839740606797088,2.02114751567789,1.84044198259057,-3.76585878924968,54.2858937214083,Batch-Gradient
2.35881471262412,-0.141886816566228,-0.841169687729799,2.01823793156846,1.8421318273698,-3.78321736438076,54.5874700881309,Batch-Gradient
2.36499753150822,-0.15326005457417,-0.842486904417218,2.0153045549604,1.84377756757666,-3.80017568037923,54.8830162632209,Batch-Gradient
2.37104912378869,-0.16442891586094,-0.843696955353859,2.01235073541347,1.84538249343428,-3.8167435210115,55.1726528595484,Batch-Gradient
2.37697294960985,-0.175395889931967,-0.844804360931643,2.00937961273819,1.84694968543432,-3.83293040392378,55.4564980759327,Batch-Gradient
2.38277234527263,-0.186163513535076,-0.845813470358322,2.00639412871549,1.84848202633264,-3.84874558913906,55.7346677455369,Batch-Gradient
2.38845052884727,-0.196734364276184,-0.846728468286011,2.00339703818326,1.84998221248948,-3.86419808722927,56.0072753832897,Batch-Gradient
2.39401060550212,-0.207111054657406,-0.847553381163022,2.00039091952348,1.8514527645895,-3.87929666717688,56.2744322323519,Batch-Gradient
2.3994555725635,-0.217296226513398,-0.848292083321556,1.99737818458194,1.85289603777477,-3.89404986393967,56.5362473096478,Batch-Gradient
2.40478832432069,-0.227292545823037,-0.848948302813188,1.99436108805093,1.85431423122234,-3.90846598573173,56.7928274504815,Batch-Gradient
2.41001165658942,-0.237102697874847,-0.849525627003516,1.99134173634342,1.85570939719609,-3.92255312103306,57.0442773522551,Batch-Gradient
2.41512827104642,-0.246729382765697,-0.850027507936805,1.98832209598598,1.85708344960119,-3.93631914533959,57.2906996173083,Batch-Gradient
2.42014077934721,-0.256175311213474,-0.850457267480905,1.98530400155621,1.85843817206782,-3.94977172766478,57.5321947948959,Batch-Gradient
2.42505170703819,-0.265443200665458,-0.850818102262263,1.98228916318884,1.8597752255895,-3.96291833680369,57.7688614223228,Batch-Gradient
2.429863497274,-0.274535771685131,-0.851113088400361,1.97927917367378,1.86109615574,-3.97576624736941,58.0007960652505,Batch-Gradient
2.43457851435025,-0.283455744601117,-0.851345186050459,1.97627551516782,1.86240239949146,-3.98832254561188,58.2280933571955,Batch-Gradient
2.43919904706121,-0.292205836402839,-0.851517243763134,1.97327956554062,1.86369529165522,-4.00059413502806,58.4508460382326,Batch-Gradient
2.44372731189166,-0.300788757868311,-0.851632002668642,1.97029260437473,1.86497607096575,-4.01258774177248,58.6691449929215,Batch-Gradient
2.44816545605149,-0.309207210910321,-0.851692100493822,1.96731581863794,1.86624588582679,-4.02430991987635,58.8830792874712,Batch-Gradient
2.4525155603613,-0.317463886127988,-0.85170007541883,1.96435030804574,1.86750579973808,-4.03576705628342,59.0927362061587,Batch-Gradient
2.45677964199664,-0.325561460551419,-0.851658369780696,1.96139709013033,1.86875679641979,-4.04696537571005,59.2982012870154,Batch-Gradient
2.46095965709838,-0.333502595567857,-0.851569333630332,1.95845710503199,1.86999978465111,-4.0579109453369,59.4995583567978,Batch-Gradient
2.46505750325608,-0.341289935018365,-0.851435228149339,1.95553122002772,1.87123560283831,-4.06860967933898,59.6968895652562,Batch-Gradient
2.46907502187091,-0.348926103454697,-0.851258228932642,1.95262023381118,1.87246502332704,-4.07906734326085,59.8902754187146,Batch-Gradient
2.47301400040447,-0.356413704546581,-0.851040429142704,1.94972488053738,1.87368875647266,-4.0892895582432,60.0797948129781,Batch-Gradient
2.47687617451936,-0.363755319630185,-0.850783842540818,1.94684583364465,1.87490745448169,-4.09928180510671,60.2655250655786,Batch-Gradient
2.4806632301171,-0.370953506389061,-0.850490406400692,1.94398370946593,1.87612171503684,-4.10904942829914,60.4475419473742,Batch-Gradient
2.48437680527865,-0.378010797659336,-0.850161984309345,1.94113907064079,1.87733208471734,-4.11859763971086,60.6259197135149,Batch-Gradient
2.48801849211273,-0.384929700351388,-0.849800368860037,1.93831242933863,1.87853906222573,-4.12793152236431,60.8007311337861,Batch-Gradient
2.49158983851644,-0.391712694480691,-0.849407284241809,1.93550425030359,1.87974310143154,-4.13705603398217,60.9720475223442,Batch-Gradient
2.49509234985296,-0.398362232300902,-0.848984388729952,1.9327149537305,1.88094461424191,-4.14597601043902,61.1399387668561,Batch-Gradient
2.49852749055036,-0.404880737532679,-0.848533277081529,1.92994491798107,1.88214397330865,-4.1546961691012,61.3044733570533,Batch-Gradient
2.50189668562571,-0.411270604682068,-0.848055482839924,1.92719448214896,1.88334151458041,-4.16322111205895,61.4657184127143,Batch-Gradient
2.50520132213833,-0.417534198442669,-0.847552480552158,1.92446394848191,1.88453753970868,-4.17155532925524,61.6237397110854,Batch-Gradient
2.50844275057564,-0.42367385317609,-0.84702568790259,1.92175358466849,1.88573231831549,-4.17970320151503,61.7786017137524,Batch-Gradient
2.51162228617533,-0.429691872465538,-0.846476467766425,1.91906362599704,1.88692609013035,-4.18766900347888,61.9303675929724,Batch-Gradient
2.51474121018677,-0.43559052873769,-0.845906130186313,1.9163942773935,1.88811906700366,-4.19545690644446,62.0790992574794,Batch-Gradient
2.51780077107506,-0.441372062948231,-0.845315934275178,1.91374571534478,1.88931143480334,-4.20307098111951,62.2248573777707,Batch-Gradient
2.52080218567045,-0.447038684326765,-0.844707090048268,1.91111808971384,1.89050335520102,-4.21051520028941,62.3677014108887,Batch-Gradient
2.52374664026595,-0.452592570177012,-0.844080760187274,1.90851152545244,1.89169496735404,-4.21779344140266,62.5076896247039,Batch-Gradient
2.52663529166573,-0.458035865728446,-0.843438061739276,1.90592612421693,1.89288638948878,-4.22490948907723,62.6448791217127,Batch-Gradient
2.52946926818693,-0.463370684035783,-0.842780067753109,1.90336196589253,1.8940777203909,-4.23186703753071,62.779325862358,Batch-Gradient
2.53224967061696,-0.468599105922889,-0.84210780885565,1.90081911003103,1.89526904080761,-4.23866969293695,62.9110846878822,Batch-Gradient
2.53497757312886,-0.473723179967919,-0.841422274770425,1.89829759720646,1.89646041476674,-4.24532097571203,63.0402093427226,Batch-Gradient
2.53765402415656,-0.478744922526673,-0.84072441578081,1.89579745029349,1.89765189081741,-4.25182432273185,63.1667524964582,Batch-Gradient
2.54028004723214,-0.483666317791313,-0.840015144140008,1.89331867567248,1.89884350319638,-4.25818308948396,63.2907657653164,Batch-Gradient
2.54285664178709,-0.488489317881794,-0.839295335429907,1.8908612643654,1.90003527292445,-4.26440055215594,63.4122997332496,Batch-Gradient
2.54538478391915,-0.493215842967479,-0.838565829870797,1.88842519310626,1.90122720883669,-4.27047990966247,63.531403972589,Batch-Gradient
2.5478654271267,-0.497847781416583,-0.837827433583882,1.88601042534972,1.90241930855014,-4.2764242856133,63.6481270642847,Batch-Gradient
2.550299503012,-0.502386989971226,-0.837080919808401,1.88361691222116,1.90361155937263,-4.28223673022419,63.7625166177413,Batch-Gradient
2.55268792195518,-0.506835293946007,-0.836327030075115,1.88124459341156,1.90480393915582,-4.28792022217274,63.8746192902546,Batch-Gradient
2.55503157376008,-0.511194487448145,-0.835566475337851,1.87889339802013,1.90599641709574,-4.29347767040105,63.9844808060612,Batch-Gradient
2.55733132827355,-0.515466333617334,-0.834799937064692,1.87656324534749,1.90718895448366,-4.2989119158669,64.0921459750043,Batch-Gradient
2.55958803597942,-0.519652564883598,-0.834028068290365,1.87425404564232,1.90838150541024,-4.30422573324542,64.1976587108277,Batch-Gradient
2.56180252856841,-0.523754883241514,-0.833251494631298,1.87196570080386,1.90957401742537,-4.30942183258261,64.3010620491026,Batch-Gradient
2.56397561948507,-0.527774960539288,-0.832470815264762,1.86969810504279,1.91076643215643,-4.31450286090262,64.4023981647949,Batch-Gradient
2.56610810445302,-0.531714438781253,-0.831686603873446,1.86745114550272,1.91195868588718,-4.3194714037701,64.5017083894821,Batch-Gradient
2.56820076197935,-0.53557493044246,-0.830899409556772,1.86522470284456,1.91315071009955,-4.32432998680919,64.5990332282246,Batch-Gradient
2.57025435383933,-0.539358018794095,-0.830109757710187,1.86301865179577,1.91434243198051,-4.32908107718057,64.6944123760992,Batch-Gradient
2.57226962554232,-0.54306525823857,-0.829318150873633,1.86083286166643,1.91553377489585,-4.33372708501793,64.787884734402,Batch-Gradient
2.57424730677974,-0.546698174653169,-0.828525069550322,1.85866719683399,1.91672465883301,-4.33827036482512,64.8794884265269,Batch-Gradient
2.57618811185606,-0.550258265741235,-0.827730972996947,1.85652151719847,1.91791500081443,-4.34271321683533,64.9692608135259,Batch-Gradient
2.57809274010341,-0.553747001389938,-0.82693629998634,1.85439567860973,1.91910471528344,-4.34705788833345,65.0572385093583,Batch-Gradient
2.57996187628089,-0.557165824033721,-0.826141469543627,1.85228953326832,1.92029371446396,-4.35130657494273,65.1434573958344,Batch-Gradient
2.58179619095896,-0.560516149022592,-0.825346881656816,1.85020293010155,1.92148190869582,-4.35546142187699,65.2279526372602,Batch-Gradient
2.58359634088989,-0.563799364994476,-0.824552917962776,1.84813571511598,1.92266920674689,-4.35952452515939,65.3107586947894,Batch-Gradient
2.58536296936467,-0.567016834250905,-0.823759942409486,1.84608773172775,1.92385551610343,-4.36349793280869,65.3919093404869,Batch-Gradient
2.58709670655729,-0.57016989313536,-0.822968301895411,1.84405882107203,1.9250407432401,-4.36738364599427,65.4714376711125,Batch-Gradient
2.58879816985664,-0.573259852413637,-0.822178326886836,1.84204882229271,1.92622479387052,-4.37118362016054,65.5493761216273,Batch-Gradient
2.59046796418689,-0.576287997655649,-0.821390332013954,1.84005757281342,1.92740757317977,-4.37489976612196,65.6257564784309,Batch-Gradient
2.59210668231666,-0.579255589618121,-0.820604616646445,1.83808490859107,1.92858898603985,-4.37853395112938,65.7006098923328,Batch-Gradient
2.59371490515766,-0.582163864627664,-0.819821465449311,1.83613066435276,1.929768937209,-4.38208799990865,65.7739668912648,Batch-Gradient
2.59529320205313,-0.585014034963758,-0.81904114891964,1.83419467381704,1.93094733151597,-4.38556369567227,65.845857392739,Batch-Gradient
2.59684213105657,-0.587807289241227,-0.818263923904989,1.83227676990056,1.9321240740301,-4.38896278110494,65.9163107160557,Batch-Gradient
2.59836223920129,-0.590544792791769,-0.817490034104034,1.83037678491068,1.93329907021802,-4.39228695932376,65.9853555942687,Batch-Gradient
2.59985406276103,-0.593227688044206,-0.816719710550106,1.82849455072511,1.93447222608785,-4.3955378948138,66.053020185909,Batch-Gradient
2.60131812750219,-0.595857094903082,-0.815953172078219,1.82662989895917,1.93564344832161,-4.3987172143398,66.1193320864759,Batch-Gradient
2.60275494892787,-0.598434111125313,-0.81519062577616,1.82478266112138,1.93681264439659,-4.40182650783463,66.1843183396969,Batch-Gradient
2.60416503251425,-0.600959812694585,-0.814432267420204,1.82295266875823,1.93797972269633,-4.40486732926534,66.2480054485629,Batch-Gradient
2.60554887393952,-0.603435254193239,-0.813678281895989,1.82113975358852,1.93914459261185,-4.40784119747715,66.3104193861422,Batch-Gradient
2.60690695930568,-0.605861469171404,-0.812928843605055,1.81934374762804,1.94030716463381,-4.41074959701639,66.3715856061787,Batch-Gradient
2.60823976535359,-0.608239470513145,-0.812184116857557,1.81756448330511,1.94146735043603,-4.41359397893262,66.4315290534776,Batch-Gradient
2.6095477596715,-0.610570250799431,-0.811444256251609,1.81580179356755,1.94262506295107,-4.41637576156081,66.4902741740834,Batch-Gradient
2.61083140089725,-0.612854782667735,-0.810709407039746,1.81405551198148,1.94378021643824,-4.41909633128392,66.5478449252544,Batch-Gradient
2.61209113891461,-0.615094019168098,-0.809979705482917,1.8123254728226,1.9449327265446,-4.42175704327661,66.6042647852374,Batch-Gradient
2.61332741504377,-0.617288894115516,-0.80925527919245,1.81061151116021,1.94608251035937,-4.42435922223048,66.6595567628473,Batch-Gradient
2.61454066222638,-0.619440322438496,-0.808536247460405,1.80891346293463,1.94722948646223,-4.42690416306138,66.7137434068547,Batch-Gradient
2.61573130520526,-0.621549200523686,-0.807822721578688,1.80723116502814,1.9483735749658,-4.42939313159933,66.7668468151857,Batch-Gradient
2.61689976069905,-0.623616406556441,-0.807114805147335,1.8055644553301,1.94951469755277,-4.43182736526146,66.8188886439376,Batch-Gradient
2.61804643757198,-0.625642800857261,-0.806412594372308,1.80391317279645,1.95065277750806,-4.43420807370851,66.8698901162148,Batch-Gradient
2.61917173699892,-0.627629226213995,-0.805716178353173,1.8022771575039,1.95178773974626,-4.43653643948525,66.9198720307872,Batch-Gradient
2.62027605262599,-0.629576508209752,-0.805025639360994,1.80065625069933,1.9529195108347,-4.4388136186453,66.968854770576,Batch-Gradient
2.62135977072673,-0.631485455546449,-0.804341053106771,1.79905029484444,1.95404801901246,-4.44104074136083,67.0168583109689,Batch-Gradient
2.62242327035422,-0.633356860363951,-0.803662489000747,1.79745913365616,1.95517319420567,-4.44321891251737,67.0639022279705,Batch-Gradient
2.62346692348904,-0.635191498554757,-0.802990010402882,1.79588261214294,1.95629496803916,-4.44534921229434,67.110005706188,Batch-Gradient
2.62449109518351,-0.636990130074189,-0.802323674864783,1.79432057663731,1.95741327384498,-4.44743269673154,67.1551875466579,Batch-Gradient
2.62549614370211,-0.638753499246078,-0.801663534363399,1.79277287482477,1.95852804666782,-4.44947039828199,67.1994661745167,Batch-Gradient
2.62648242065834,-0.640482335063901,-0.801009635526726,1.79123935576943,1.9596392232676,-4.45146332635153,67.242859646517,Batch-Gradient
2.6274502711481,-0.642177351487373,-0.800362019851806,1.78971986993651,1.96074674211952,-4.45341246782546,67.2853856583941,Batch-Gradient
2.62840003387979,-0.643839247734484,-0.799720723915272,1.78821426921187,1.96185054341165,-4.45531878758262,67.3270615520852,Batch-Gradient
2.6293320413011,-0.645468708568978,-0.799085779576678,1.78672240691887,1.96295056904036,-4.45718322899724,67.3679043228038,Batch-Gradient
2.63024661972281,-0.647066404583274,-0.798457214174869,1.78524413783268,1.96404676260359,-4.45900671442873,67.4079306259727,Batch-Gradient
2.63114408943943,-0.648632992476847,-0.797835050717598,1.78377931819213,1.96513906939237,-4.4607901457,67.447156784019,Batch-Gradient
2.63202476484711,-0.650169115330074,-0.797219308064637,1.78232780570944,1.96622743638052,-4.46253440456428,67.4855987930319,Batch-Gradient
2.63288895455865,-0.651675402873575,-0.796610001104577,1.78088945957779,1.96731181221275,-4.46424035316101,67.523272329289,Batch-Gradient
2.6337369615158,-0.65315247175305,-0.796007140925533,1.77946414047708,1.96839214719138,-4.46590883446095,67.5601927556502,Batch-Gradient
2.63456908309899,-0.654600925789664,-0.795410734979959,1.77805171057775,1.96946839326166,-4.46754067270072,67.5963751278255,Batch-Gradient
2.63538561123449,-0.656021356235984,-0.794820787243751,1.776652033543,1.97054050399588,-4.46913667380719,67.6318342005161,Batch-Gradient
2.63618683249911,-0.657414342027515,-0.794237298369843,1.77526497452953,1.97160843457645,-4.47069762581193,67.6665844334335,Batch-Gradient
2.63697302822259,-0.658780450029869,-0.793660265836465,1.7738904001867,1.97267214177792,-4.47222429925583,67.7006399971979,Batch-Gradient
2.63774447458757,-0.660120235281589,-0.793089684090239,1.77252817865445,1.97373158394809,-4.47371744758435,67.7340147791185,Batch-Gradient
2.63850144272747,-0.661434241232693,-0.792525544684284,1.77117817955999,1.97478672098837,-4.4751778075335,67.7667223888584,Batch-Gradient
2.63924419882207,-0.662722999978949,-0.791967836411499,1.76984027401326,1.97583751433342,-4.47660609950681,67.7987761639864,Batch-Gradient
2.63997300419114,-0.663987032491954,-0.791416545433161,1.76851433460146,1.97688392693003,-4.47800302794349,67.8301891754173,Batch-Gradient
2.64068811538589,-0.665226848845035,-0.79087165540302,1.7672002353825,1.97792592321564,-4.47936928167814,67.8609742327437,Batch-Gradient
2.64138978427856,-0.666442948435043,-0.790333147587014,1.76589785187759,1.97896346909617,-4.48070553429191,67.891143889461,Batch-Gradient
2.64207825815002,-0.667635820200063,-0.789801000978754,1.76460706106305,1.9799965319235,-4.48201244445574,67.9207104480885,Batch-Gradient
2.64275377977555,-0.668805942833113,-0.789275192410923,1.76332774136131,1.98102508047263,-4.48329065626544,67.9496859651868,Batch-Gradient
2.64341658750883,-0.669953784991865,-0.788755696662718,1.76205977263122,1.98204908491843,-4.4845407995692,67.9780822562763,Batch-Gradient
2.64406691536408,-0.671079805504444,-0.788242486563454,1.76080303615779,1.98306851681219,-4.48576349028738,68.0059109006565,Batch-Gradient
2.64470499309661,-0.672184453571358,-0.787735533092478,1.75955741464127,1.98408334905795,-4.48695933072507,68.0331832461292,Batch-Gradient
2.64533104628162,-0.673268168963612,-0.787234805475483,1.75832279218577,1.98509355588866,-4.4881289098773,68.0599104136268,Batch-Gradient
2.64594529639142,-0.674331382217055,-0.786740271277372,1.75709905428743,1.98609911284221,-4.48927280372735,68.0861033017491,Batch-Gradient
2.6465479608711,-0.675374514823014,-0.786251896491754,1.75588608782205,1.98709999673741,-4.49039157553813,68.111772591208,Batch-Gradient
2.64713925321259,-0.676397979415278,-0.785769645627204,1.75468378103248,1.98809618564988,-4.49148577613692,68.1369287491844,Batch-Gradient
2.64771938302732,-0.677402179953467,-0.785293481790376,1.75349202351559,1.98908765888795,-4.49255594419352,68.1615820335976,Batch-Gradient
2.64828855611738,-0.678387511902861,-0.784823366766091,1.75231070620893,1.99007439696863,-4.49360260649208,68.1857424972889,Batch-Gradient
2.64884697454525,-0.679354362410729,-0.784359261094473,1.75113972137717,1.99105638159351,-4.49462627819671,68.2094199921224,Batch-Gradient
2.64939483670216,-0.680303110479212,-0.783901124145254,1.74997896259831,1.99203359562485,-4.49562746311095,68.2326241730033,Batch-Gradient
2.64993233737516,-0.681234127134835,-0.783448914189324,1.74882832474958,1.99300602306175,-4.49660665393144,68.2553645018156,Batch-Gradient
2.65045966781278,-0.682147775594665,-0.78300258846762,1.74768770399336,1.99397364901639,-4.49756433249566,68.2776502512814,Batch-Gradient
2.6509770157895,-0.683044411429209,-0.782562103257451,1.74655699776275,1.99493645969044,-4.49850097002416,68.2994905087433,Batch-Gradient
